URLLength,DomainLength,IsDomainIP,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,target
55.0,38.0,0.0,3.0,3.0,0.0,0.0,0.0,42.0,0.7636363636363637,4.0,0.07272727272727272,0.0,0.0,0.0,0.0,0.16363636363636364,1.0,1
70.0,40.0,0.0,2.0,1.0,0.0,0.0,0.0,60.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1
68.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,50.0,0.7352941176470589,11.0,0.16176470588235295,0.0,0.0,0.0,0.0,0.10294117647058823,1.0,1
42.0,27.0,0.0,3.0,1.0,0.0,0.0,0.0,35.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,1
55.0,47.0,0.0,4.0,4.0,0.0,0.0,0.0,39.0,0.7090909090909091,7.0,0.12727272727272726,0.0,0.0,0.0,0.0,0.16363636363636364,0.0,1
58.0,50.0,0.0,6.0,4.0,0.0,0.0,0.0,48.0,0.8275862068965517,0.0,0.0,0.0,0.0,0.0,0.0,0.1724137931034483,0.0,1
43.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,35.0,0.813953488372093,0.0,0.0,0.0,0.0,0.0,2.0,0.18604651162790697,1.0,1
63.0,41.0,0.0,2.0,1.0,0.0,0.0,0.0,46.0,0.7301587301587301,0.0,0.0,0.0,0.0,0.0,0.0,0.2698412698412698,1.0,1
253.0,28.0,0.0,3.0,1.0,0.0,0.0,0.0,189.0,0.7470355731225297,50.0,0.1976284584980237,2.0,1.0,0.0,2.0,0.05533596837944664,1.0,1
43.0,15.0,0.0,3.0,1.0,0.0,0.0,0.0,31.0,0.7209302325581395,4.0,0.09302325581395349,0.0,0.0,0.0,0.0,0.18604651162790697,0.0,1
99.0,19.0,0.0,2.0,0.0,1.0,1.0,0.010101010101010102,69.0,0.696969696969697,14.0,0.1414141414141414,0.0,0.0,0.0,0.0,0.16161616161616163,1.0,1
45.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,35.0,0.7777777777777778,2.0,0.044444444444444446,0.0,1.0,0.0,0.0,0.17777777777777778,1.0,1
19.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.631578947368421,1.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.3157894736842105,1.0,1
175.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,97.0,0.5542857142857143,41.0,0.2342857142857143,5.0,3.0,4.0,0.0,0.21142857142857144,0.0,1
190.0,20.0,0.0,5.0,1.0,0.0,0.0,0.0,145.0,0.7631578947368421,26.0,0.1368421052631579,1.0,1.0,0.0,6.0,0.1,1.0,1
49.0,29.0,0.0,2.0,1.0,0.0,0.0,0.0,39.0,0.7959183673469388,1.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.1836734693877551,1.0,1
45.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,37.0,0.8222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.17777777777777778,1.0,1
58.0,24.0,0.0,2.0,1.0,0.0,0.0,0.0,34.0,0.5862068965517241,10.0,0.1724137931034483,0.0,0.0,0.0,0.0,0.2413793103448276,0.0,1
31.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,24.0,0.7741935483870968,0.0,0.0,0.0,0.0,0.0,0.0,0.22580645161290322,1.0,1
58.0,50.0,0.0,3.0,3.0,0.0,0.0,0.0,50.0,0.8620689655172413,0.0,0.0,0.0,0.0,0.0,0.0,0.13793103448275862,0.0,1
88.0,74.0,0.0,4.0,2.0,0.0,0.0,0.0,71.0,0.8068181818181818,9.0,0.10227272727272728,0.0,0.0,0.0,0.0,0.09090909090909091,1.0,1
189.0,20.0,0.0,5.0,1.0,0.0,0.0,0.0,145.0,0.7671957671957672,25.0,0.13227513227513227,1.0,1.0,0.0,6.0,0.10052910052910052,1.0,1
123.0,46.0,0.0,2.0,1.0,0.0,0.0,0.0,73.0,0.5934959349593496,33.0,0.2682926829268293,1.0,1.0,0.0,0.0,0.13821138211382114,1.0,1
33.0,26.0,0.0,2.0,2.0,0.0,0.0,0.0,24.0,0.7272727272727273,3.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,1
29.0,19.0,0.0,2.0,1.0,0.0,0.0,0.0,11.0,0.3793103448275862,11.0,0.3793103448275862,0.0,0.0,0.0,0.0,0.2413793103448276,1.0,1
46.0,37.0,0.0,3.0,2.0,0.0,0.0,0.0,30.0,0.6521739130434783,9.0,0.1956521739130435,0.0,0.0,0.0,0.0,0.15217391304347827,1.0,1
39.0,30.0,0.0,3.0,1.0,0.0,0.0,0.0,28.0,0.717948717948718,3.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.20512820512820512,1.0,1
74.0,19.0,0.0,5.0,1.0,0.0,0.0,0.0,61.0,0.8243243243243243,0.0,0.0,0.0,0.0,0.0,0.0,0.17567567567567569,1.0,1
51.0,17.0,0.0,2.0,1.0,0.0,0.0,0.0,42.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,1.0,0.17647058823529413,1.0,1
47.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,0.5106382978723404,18.0,0.3829787234042553,0.0,0.0,0.0,0.0,0.10638297872340426,1.0,1
34.0,27.0,0.0,2.0,2.0,0.0,0.0,0.0,25.0,0.7352941176470589,3.0,0.08823529411764706,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,1
23.0,16.0,0.0,3.0,1.0,0.0,0.0,0.0,13.0,0.5652173913043478,4.0,0.17391304347826086,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,1
47.0,38.0,0.0,4.0,1.0,0.0,0.0,0.0,34.0,0.723404255319149,4.0,0.0851063829787234,0.0,0.0,0.0,0.0,0.19148936170212766,1.0,1
48.0,41.0,0.0,5.0,1.0,0.0,0.0,0.0,42.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,1
163.0,86.0,0.0,3.0,4.0,0.0,0.0,0.0,126.0,0.7730061349693251,15.0,0.09202453987730061,1.0,1.0,0.0,0.0,0.13496932515337423,0.0,1
207.0,52.0,0.0,3.0,3.0,0.0,0.0,0.0,142.0,0.6859903381642513,31.0,0.1497584541062802,5.0,2.0,5.0,5.0,0.1642512077294686,0.0,1
171.0,30.0,0.0,3.0,1.0,1.0,3.0,0.017543859649122806,112.0,0.6549707602339181,30.0,0.17543859649122806,2.0,1.0,1.0,3.0,0.1695906432748538,1.0,1
48.0,25.0,0.0,2.0,2.0,0.0,0.0,0.0,33.0,0.6875,6.0,0.125,0.0,0.0,0.0,0.0,0.1875,0.0,1
94.0,60.0,0.0,3.0,3.0,0.0,0.0,0.0,73.0,0.776595744680851,10.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.11702127659574468,1.0,1
33.0,20.0,0.0,6.0,1.0,0.0,0.0,0.0,26.0,0.7878787878787878,0.0,0.0,0.0,0.0,0.0,0.0,0.21212121212121213,1.0,1
34.0,22.0,0.0,2.0,1.0,0.0,0.0,0.0,28.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,1.0,1
687.0,15.0,0.0,3.0,1.0,0.0,0.0,0.0,469.0,0.6826783114992722,96.0,0.13973799126637554,31.0,2.0,29.0,29.0,0.17758369723435224,1.0,1
46.0,38.0,0.0,3.0,2.0,0.0,0.0,0.0,30.0,0.6521739130434783,7.0,0.15217391304347827,0.0,0.0,0.0,0.0,0.1956521739130435,0.0,1
38.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,28.0,0.7368421052631579,1.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.23684210526315788,1.0,1
44.0,35.0,0.0,2.0,1.0,0.0,0.0,0.0,35.0,0.7954545454545454,2.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.1590909090909091,1.0,1
31.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,25.0,0.8064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.1935483870967742,0.0,1
32.0,23.0,0.0,4.0,1.0,0.0,0.0,0.0,20.0,0.625,5.0,0.15625,0.0,0.0,0.0,0.0,0.21875,1.0,1
32.0,24.0,0.0,3.0,1.0,0.0,0.0,0.0,22.0,0.6875,4.0,0.125,0.0,0.0,0.0,0.0,0.1875,0.0,1
49.0,41.0,0.0,3.0,1.0,0.0,0.0,0.0,40.0,0.8163265306122449,1.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.16326530612244897,0.0,1
30.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,23.0,0.7666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.23333333333333334,1.0,1
94.0,20.0,0.0,5.0,1.0,0.0,0.0,0.0,79.0,0.8404255319148937,7.0,0.07446808510638298,0.0,0.0,0.0,0.0,0.0851063829787234,1.0,1
30.0,21.0,0.0,3.0,1.0,0.0,0.0,0.0,20.0,0.6666666666666666,2.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.26666666666666666,1.0,1
28.0,21.0,0.0,3.0,1.0,0.0,0.0,0.0,20.0,0.7142857142857143,3.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.17857142857142858,0.0,1
47.0,40.0,0.0,3.0,3.0,0.0,0.0,0.0,35.0,0.7446808510638298,2.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.2127659574468085,0.0,1
63.0,37.0,0.0,3.0,3.0,0.0,0.0,0.0,38.0,0.6031746031746031,13.0,0.20634920634920634,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,1
55.0,37.0,0.0,3.0,1.0,0.0,0.0,0.0,46.0,0.8363636363636363,1.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.14545454545454545,0.0,1
26.0,18.0,0.0,3.0,1.0,0.0,0.0,0.0,18.0,0.6923076923076923,1.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.2692307692307692,0.0,1
48.0,30.0,0.0,3.0,2.0,0.0,0.0,0.0,28.0,0.5833333333333334,9.0,0.1875,0.0,0.0,0.0,0.0,0.22916666666666666,1.0,1
183.0,26.0,0.0,3.0,2.0,0.0,0.0,0.0,146.0,0.7978142076502732,23.0,0.12568306010928962,1.0,1.0,0.0,0.0,0.07650273224043716,1.0,1
42.0,16.0,0.0,3.0,1.0,0.0,0.0,0.0,22.0,0.5238095238095238,11.0,0.2619047619047619,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,1
63.0,21.0,0.0,3.0,1.0,0.0,0.0,0.0,50.0,0.7936507936507936,2.0,0.031746031746031744,0.0,0.0,0.0,0.0,0.1746031746031746,1.0,1
89.0,80.0,0.0,4.0,2.0,0.0,0.0,0.0,69.0,0.7752808988764045,13.0,0.14606741573033707,0.0,0.0,0.0,0.0,0.07865168539325842,1.0,1
27.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,19.0,0.7037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.2962962962962963,1.0,1
44.0,24.0,0.0,4.0,1.0,0.0,0.0,0.0,36.0,0.8181818181818182,2.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.13636363636363635,1.0,1
57.0,48.0,0.0,3.0,2.0,0.0,0.0,0.0,50.0,0.8771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,0.12280701754385964,1.0,1
57.0,20.0,0.0,6.0,1.0,1.0,1.0,0.017543859649122806,40.0,0.7017543859649122,6.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.19298245614035087,1.0,1
822.0,36.0,0.0,3.0,2.0,0.0,0.0,0.0,557.0,0.6776155717761557,228.0,0.2773722627737226,0.0,0.0,0.0,1.0,0.045012165450121655,1.0,1
28.0,20.0,0.0,5.0,1.0,0.0,0.0,0.0,20.0,0.7142857142857143,1.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.25,1.0,0
80.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,67.0,0.8375,3.0,0.0375,0.0,0.0,0.0,0.0,0.125,1.0,1
30.0,21.0,0.0,4.0,0.0,0.0,0.0,0.0,24.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,1
45.0,16.0,0.0,2.0,1.0,0.0,0.0,0.0,27.0,0.6,10.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.17777777777777778,1.0,1
86.0,30.0,0.0,5.0,2.0,0.0,0.0,0.0,69.0,0.8023255813953488,1.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.18604651162790697,0.0,1
31.0,12.0,0.0,2.0,1.0,0.0,0.0,0.0,22.0,0.7096774193548387,2.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.22580645161290322,1.0,1
35.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,27.0,0.7714285714285715,2.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.17142857142857143,1.0,1
73.0,25.0,0.0,5.0,1.0,0.0,0.0,0.0,60.0,0.821917808219178,4.0,0.0547945205479452,0.0,0.0,0.0,0.0,0.1232876712328767,0.0,1
259.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,175.0,0.6756756756756757,49.0,0.1891891891891892,6.0,1.0,5.0,0.0,0.13513513513513514,0.0,1
103.0,74.0,0.0,4.0,2.0,0.0,0.0,0.0,80.0,0.7766990291262136,13.0,0.1262135922330097,1.0,1.0,0.0,0.0,0.0970873786407767,1.0,1
49.0,40.0,0.0,2.0,1.0,0.0,0.0,0.0,37.0,0.7551020408163265,6.0,0.12244897959183673,0.0,0.0,0.0,0.0,0.12244897959183673,1.0,1
167.0,15.0,0.0,3.0,1.0,0.0,0.0,0.0,133.0,0.7964071856287425,15.0,0.08982035928143713,3.0,1.0,2.0,0.0,0.11377245508982035,1.0,1
97.0,79.0,0.0,2.0,2.0,0.0,0.0,0.0,82.0,0.845360824742268,5.0,0.05154639175257732,0.0,0.0,0.0,0.0,0.10309278350515463,1.0,1
62.0,31.0,0.0,2.0,1.0,0.0,0.0,0.0,52.0,0.8387096774193549,1.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.14516129032258066,1.0,1
46.0,21.0,0.0,3.0,1.0,0.0,0.0,0.0,38.0,0.8260869565217391,1.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.15217391304347827,1.0,1
88.0,19.0,0.0,2.0,1.0,0.0,0.0,0.0,53.0,0.6022727272727273,22.0,0.25,0.0,0.0,0.0,0.0,0.14772727272727273,1.0,1
51.0,42.0,0.0,3.0,1.0,0.0,0.0,0.0,41.0,0.803921568627451,1.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.17647058823529413,1.0,1
39.0,16.0,0.0,3.0,1.0,0.0,0.0,0.0,31.0,0.7948717948717948,0.0,0.0,0.0,0.0,0.0,0.0,0.20512820512820512,1.0,1
95.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,75.0,0.7894736842105263,12.0,0.12631578947368421,0.0,0.0,0.0,0.0,0.08421052631578947,1.0,1
175.0,98.0,0.0,3.0,4.0,0.0,0.0,0.0,138.0,0.7885714285714286,20.0,0.11428571428571428,1.0,1.0,0.0,0.0,0.09714285714285714,0.0,1
60.0,37.0,0.0,2.0,1.0,0.0,0.0,0.0,51.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,1
33.0,25.0,0.0,13.0,1.0,0.0,0.0,0.0,26.0,0.7878787878787878,0.0,0.0,0.0,0.0,0.0,0.0,0.21212121212121213,1.0,0
37.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,29.0,0.7837837837837838,0.0,0.0,0.0,0.0,0.0,0.0,0.21621621621621623,0.0,1
39.0,31.0,0.0,3.0,1.0,0.0,0.0,0.0,31.0,0.7948717948717948,0.0,0.0,0.0,0.0,0.0,0.0,0.20512820512820512,1.0,1
86.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,68.0,0.7906976744186046,0.0,0.0,0.0,0.0,0.0,0.0,0.20930232558139536,0.0,1
57.0,34.0,0.0,2.0,1.0,0.0,0.0,0.0,48.0,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,1.0,1
49.0,27.0,0.0,3.0,1.0,0.0,0.0,0.0,39.0,0.7959183673469388,0.0,0.0,0.0,0.0,0.0,0.0,0.20408163265306123,1.0,1
97.0,23.0,0.0,7.0,2.0,0.0,0.0,0.0,76.0,0.7835051546391752,12.0,0.12371134020618557,0.0,0.0,0.0,0.0,0.09278350515463918,1.0,1
32.0,23.0,0.0,3.0,3.0,0.0,0.0,0.0,22.0,0.6875,2.0,0.0625,0.0,0.0,0.0,0.0,0.25,1.0,1
25.0,13.0,0.0,2.0,1.0,0.0,0.0,0.0,17.0,0.68,2.0,0.08,0.0,0.0,0.0,0.0,0.24,1.0,1
39.0,29.0,0.0,2.0,2.0,0.0,0.0,0.0,23.0,0.5897435897435898,9.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.1794871794871795,0.0,1
79.0,22.0,0.0,5.0,1.0,0.0,0.0,0.0,58.0,0.7341772151898734,7.0,0.08860759493670886,1.0,1.0,0.0,1.0,0.17721518987341772,1.0,1
109.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,93.0,0.8532110091743119,6.0,0.05504587155963303,0.0,0.0,0.0,0.0,0.09174311926605505,1.0,1
44.0,36.0,0.0,3.0,2.0,0.0,0.0,0.0,32.0,0.7272727272727273,3.0,0.06818181818181818,0.0,0.0,0.0,0.0,0.20454545454545456,0.0,1
67.0,11.0,0.0,5.0,0.0,0.0,0.0,0.0,45.0,0.6716417910447762,9.0,0.13432835820895522,0.0,0.0,0.0,0.0,0.19402985074626866,0.0,1
17.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,1
76.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,48.0,0.631578947368421,13.0,0.17105263157894737,3.0,1.0,2.0,0.0,0.19736842105263158,1.0,1
55.0,46.0,0.0,2.0,2.0,0.0,0.0,0.0,42.0,0.7636363636363637,5.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.14545454545454545,1.0,1
71.0,21.0,0.0,3.0,1.0,0.0,0.0,0.0,56.0,0.7887323943661971,1.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.19718309859154928,1.0,1
42.0,33.0,0.0,3.0,4.0,0.0,0.0,0.0,33.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,1.0,1
123.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,95.0,0.7723577235772358,20.0,0.16260162601626016,1.0,1.0,0.0,0.0,0.06504065040650407,1.0,1
27.0,19.0,0.0,9.0,1.0,0.0,0.0,0.0,22.0,0.8148148148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,1.0,0
73.0,41.0,0.0,3.0,6.0,0.0,0.0,0.0,58.0,0.7945205479452054,1.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.1917808219178082,1.0,1
80.0,52.0,0.0,2.0,1.0,0.0,0.0,0.0,61.0,0.7625,7.0,0.0875,1.0,1.0,0.0,0.0,0.15,1.0,1
86.0,33.0,0.0,2.0,1.0,0.0,0.0,0.0,75.0,0.872093023255814,1.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.11627906976744186,0.0,1
462.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,311.0,0.6731601731601732,88.0,0.19047619047619047,10.0,3.0,9.0,9.0,0.13636363636363635,0.0,1
40.0,31.0,0.0,3.0,0.0,0.0,0.0,0.0,35.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,1
65.0,37.0,0.0,3.0,1.0,0.0,0.0,0.0,54.0,0.8307692307692308,2.0,0.03076923076923077,0.0,0.0,0.0,0.0,0.13846153846153847,1.0,1
34.0,23.0,0.0,6.0,1.0,0.0,0.0,0.0,27.0,0.7941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.20588235294117646,1.0,1
88.0,17.0,0.0,6.0,0.0,0.0,0.0,0.0,70.0,0.7954545454545454,9.0,0.10227272727272728,0.0,0.0,0.0,0.0,0.10227272727272728,1.0,1
67.0,22.0,0.0,2.0,1.0,0.0,0.0,0.0,53.0,0.7910447761194029,1.0,0.014925373134328358,1.0,1.0,2.0,0.0,0.19402985074626866,0.0,1
32.0,23.0,0.0,3.0,1.0,0.0,0.0,0.0,18.0,0.5625,7.0,0.21875,0.0,0.0,0.0,0.0,0.21875,1.0,1
71.0,13.0,0.0,2.0,1.0,0.0,0.0,0.0,40.0,0.5633802816901409,22.0,0.30985915492957744,0.0,0.0,0.0,0.0,0.1267605633802817,0.0,1
66.0,51.0,0.0,5.0,3.0,0.0,0.0,0.0,36.0,0.5454545454545454,19.0,0.2878787878787879,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,1
58.0,50.0,0.0,2.0,2.0,0.0,0.0,0.0,50.0,0.8620689655172413,2.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.10344827586206896,1.0,1
54.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,46.0,0.8518518518518519,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.0,1
44.0,35.0,0.0,3.0,1.0,0.0,0.0,0.0,24.0,0.5454545454545454,14.0,0.3181818181818182,0.0,0.0,0.0,0.0,0.13636363636363635,1.0,1
33.0,20.0,0.0,3.0,1.0,0.0,0.0,0.0,27.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,1
44.0,26.0,0.0,3.0,1.0,0.0,0.0,0.0,36.0,0.8181818181818182,1.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.1590909090909091,1.0,1
34.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,28.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,1.0,1
92.0,19.0,0.0,2.0,1.0,0.0,0.0,0.0,57.0,0.6195652173913043,21.0,0.22826086956521738,0.0,0.0,0.0,0.0,0.15217391304347827,1.0,1
131.0,24.0,0.0,3.0,0.0,0.0,0.0,0.0,111.0,0.8473282442748091,9.0,0.06870229007633588,1.0,1.0,0.0,0.0,0.08396946564885496,1.0,1
82.0,23.0,0.0,3.0,0.0,0.0,0.0,0.0,74.0,0.9024390243902439,1.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.08536585365853659,1.0,1
25.0,14.0,0.0,3.0,1.0,0.0,0.0,0.0,13.0,0.52,6.0,0.24,0.0,0.0,0.0,0.0,0.24,1.0,1
59.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,39.0,0.6610169491525424,9.0,0.15254237288135594,1.0,1.0,0.0,0.0,0.1864406779661017,1.0,1
41.0,33.0,0.0,2.0,2.0,0.0,0.0,0.0,34.0,0.8292682926829268,0.0,0.0,0.0,0.0,0.0,0.0,0.17073170731707318,1.0,0
70.0,49.0,0.0,3.0,1.0,0.0,0.0,0.0,49.0,0.7,10.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.15714285714285714,1.0,1
104.0,20.0,0.0,5.0,1.0,0.0,0.0,0.0,88.0,0.8461538461538461,6.0,0.057692307692307696,0.0,0.0,0.0,0.0,0.09615384615384616,1.0,1
42.0,33.0,0.0,4.0,1.0,0.0,0.0,0.0,29.0,0.6904761904761905,4.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.21428571428571427,1.0,1
93.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,66.0,0.7096774193548387,14.0,0.15053763440860216,3.0,1.0,1.0,1.0,0.13978494623655913,1.0,1
69.0,60.0,0.0,3.0,1.0,0.0,0.0,0.0,57.0,0.8260869565217391,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,1.0,1
37.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,23.0,0.6216216216216216,6.0,0.16216216216216217,1.0,1.0,0.0,0.0,0.21621621621621623,1.0,1
26.0,19.0,0.0,2.0,1.0,0.0,0.0,0.0,18.0,0.6923076923076923,2.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,1
108.0,16.0,0.0,4.0,1.0,0.0,0.0,0.0,94.0,0.8703703703703703,5.0,0.046296296296296294,0.0,0.0,0.0,0.0,0.08333333333333333,1.0,1
91.0,66.0,0.0,2.0,1.0,0.0,0.0,0.0,79.0,0.8681318681318682,0.0,0.0,0.0,0.0,0.0,0.0,0.13186813186813187,0.0,1
40.0,31.0,0.0,2.0,3.0,0.0,0.0,0.0,27.0,0.675,3.0,0.075,0.0,0.0,0.0,0.0,0.25,1.0,1
42.0,33.0,0.0,2.0,2.0,0.0,0.0,0.0,30.0,0.7142857142857143,5.0,0.11904761904761904,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,1
18.0,11.0,0.0,3.0,1.0,0.0,0.0,0.0,12.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1
46.0,23.0,0.0,2.0,1.0,0.0,0.0,0.0,36.0,0.782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.0,1
57.0,48.0,0.0,3.0,2.0,0.0,0.0,0.0,44.0,0.7719298245614035,4.0,0.07017543859649122,0.0,0.0,0.0,0.0,0.15789473684210525,1.0,1
67.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,39.0,0.582089552238806,20.0,0.29850746268656714,0.0,0.0,0.0,0.0,0.11940298507462686,1.0,1
30.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,0.5,9.0,0.3,0.0,0.0,0.0,0.0,0.2,0.0,1
46.0,37.0,0.0,3.0,1.0,0.0,0.0,0.0,36.0,0.782608695652174,3.0,0.06521739130434782,0.0,0.0,0.0,0.0,0.15217391304347827,1.0,1
41.0,32.0,0.0,4.0,1.0,0.0,0.0,0.0,28.0,0.6829268292682927,4.0,0.0975609756097561,0.0,0.0,0.0,0.0,0.21951219512195122,1.0,1
87.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,61.0,0.7011494252873564,13.0,0.14942528735632185,2.0,2.0,0.0,0.0,0.14942528735632185,1.0,1
211.0,16.0,0.0,3.0,1.0,0.0,0.0,0.0,114.0,0.5402843601895735,80.0,0.3791469194312796,2.0,1.0,1.0,0.0,0.08056872037914692,1.0,1
30.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,23.0,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,1.0,1
50.0,43.0,0.0,3.0,1.0,0.0,0.0,0.0,41.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,1
22.0,15.0,0.0,4.0,1.0,0.0,0.0,0.0,16.0,0.7272727272727273,1.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.22727272727272727,0.0,1
34.0,26.0,0.0,6.0,1.0,0.0,0.0,0.0,29.0,0.8529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.14705882352941177,1.0,0
109.0,29.0,0.0,3.0,0.0,0.0,0.0,0.0,87.0,0.7981651376146789,6.0,0.05504587155963303,3.0,1.0,1.0,0.0,0.14678899082568808,1.0,1
110.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,78.0,0.7090909090909091,17.0,0.15454545454545454,1.0,1.0,2.0,2.0,0.13636363636363635,1.0,1
23.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,0.6521739130434783,1.0,0.043478260869565216,0.0,1.0,0.0,0.0,0.30434782608695654,1.0,1
